Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Swain, D.P., Benoît, H.P., Cox, S.P., Cadigan, N.G.","Comment on ""Slow adaptation in the face of rapid warming leads to collapse of the Gulf of Maine cod fishery",2016,"Science","352","6284",,"423","",,4,10.1126/science.aad9346,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964798819&doi=10.1126%2fscience.aad9346&partnerID=40&md5=6420b5153a7f27d447b227f96206e674",Review,,Scopus,2-s2.0-84964798819
"Whitfield, A.K., James, N.C., Lamberth, S.J., Adams, J.B., Perissinotto, R., Rajkaran, A., Bornman, T.G.","The role of pioneers as indicators of biogeographic range expansion caused by global change in southern African coastal waters",2016,"Estuarine, Coastal and Shelf Science","172",,,"138","153",,4,10.1016/j.ecss.2016.02.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959497994&doi=10.1016%2fj.ecss.2016.02.008&partnerID=40&md5=5aad6a6ebf6c8099fef2c6cc04b551ff",Review,,Scopus,2-s2.0-84959497994
"Peters, D.L., Caissie, D., Monk, W.A., Rood, S.B., St-Hilaire, A.","An ecological perspective on floods in Canada",2016,"Canadian Water Resources Journal","41","1-2",,"288","306",,4,10.1080/07011784.2015.1070694,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939167740&doi=10.1080%2f07011784.2015.1070694&partnerID=40&md5=9eb744bd312ede6c4183f4625f8e081e",Review,,Scopus,2-s2.0-84939167740
"Kitzberger, T., Perry, G.L.W., Paritsis, J., Gowda, J.H., Tepley, A.J., Holz, A., Veblen, T.T.","Fire–vegetation feedbacks and alternative states: common mechanisms of temperate forest vulnerability to fire in southern South America and New Zealand",2016,"New Zealand Journal of Botany","54","2",,"247","272",,4,10.1080/0028825X.2016.1151903,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973640355&doi=10.1080%2f0028825X.2016.1151903&partnerID=40&md5=5da8d88af18d3b11edb3e67d540a80f2",Review,,Scopus,2-s2.0-84973640355
"Burton, H., Rabito, F., Danielson, L., Takaro, T.K.","Health effects of flooding in Canada: A 2015 review and description of gaps in research",2016,"Canadian Water Resources Journal","41","1-2",,"238","249",,4,10.1080/07011784.2015.1128854,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959060169&doi=10.1080%2f07011784.2015.1128854&partnerID=40&md5=c2e5123bf64af1a47e9faafaf7cc3014",Review,,Scopus,2-s2.0-84959060169
"Schlader, Z.J., Wilson, T.E., Crandall, C.G.","Mechanisms of orthostatic intolerance during heat stress",2016,"Autonomic Neuroscience: Basic and Clinical","196",,,"37","46",,4,10.1016/j.autneu.2015.12.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963815725&doi=10.1016%2fj.autneu.2015.12.005&partnerID=40&md5=05723db486ea75897a91d4c8ba47a6ad",Review,,Scopus,2-s2.0-84963815725
"Batley, J., Edwards, D.","The application of genomics and bioinformatics to accelerate crop improvement in a changing climate",2016,"Current Opinion in Plant Biology","30",,,"78","81",,4,10.1016/j.pbi.2016.02.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959145150&doi=10.1016%2fj.pbi.2016.02.002&partnerID=40&md5=5969d7a91b69228691dd5e5c6a8e55ee",Review,,Scopus,2-s2.0-84959145150
"Waldo, S., Jensen, F., Nielsen, M., Ellefsen, H., Hallgrimsson, J., Hammarlund, C., Hermansen, ., Isaksen, J.","Regulating Multiple Externalities: The Case of Nordic Fisheries",2016,"Marine Resource Economics","31","2",,"233","257",,4,10.1086/685286,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964845688&doi=10.1086%2f685286&partnerID=40&md5=48ff532d7a668e1e5ec405f87378e39f",Review,,Scopus,2-s2.0-84964845688
"Paul, P., Al Tenaiji, A.K., Braimah, N.","A review of the water and energy sectors and the use of a nexus approach in Abu Dhabi",2016,"International Journal of Environmental Research and Public Health","13","4", 364,"","",,4,10.3390/ijerph13040364,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961647398&doi=10.3390%2fijerph13040364&partnerID=40&md5=c7486af99f17edf67b4594c439880ea8",Review,,Scopus,2-s2.0-84961647398
"Sanmartín, I., Meseguer, A.S.","Extinction in phylogenetics and biogeography: From timetrees to patterns of biotic assemblage",2016,"Frontiers in Genetics","7","MAR", 35,"","",,4,10.3389/fgene.2016.00035,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964848330&doi=10.3389%2ffgene.2016.00035&partnerID=40&md5=6c730349d2c17ade567ebc311a8a588b",Review,,Scopus,2-s2.0-84964848330
"Loehle, C., Idso, C., Bently Wigley, T.","Physiological and ecological factors influencing recent trends in United States forest health responses to climate change",2016,"Forest Ecology and Management","363",,,"179","189",,4,10.1016/j.foreco.2015.12.042,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952935412&doi=10.1016%2fj.foreco.2015.12.042&partnerID=40&md5=87a96072618b43a0d734c8360d647b98",Review,,Scopus,2-s2.0-84952935412
"Turner, J.B., Kumar, A., Koch, C.A.","The effects of indoor and outdoor temperature on metabolic rate and adipose tissue – the Mississippi perspective on the obesity epidemic",2016,"Reviews in Endocrine and Metabolic Disorders","17","1",,"61","71",,4,10.1007/s11154-016-9358-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966650589&doi=10.1007%2fs11154-016-9358-z&partnerID=40&md5=959f5b3a627d8797e5c26f9e89c03fd5",Review,,Scopus,2-s2.0-84966650589
"Taylor, S., Kumar, L.","Global climate change impacts on Pacific Islands terrestrial biodiversity: A review [Mondiaux Impacts des changements climatiques sur la biodiversité des îles du Pacifique terrestres: Examen]",2016,"Tropical Conservation Science","9","1",,"203","223",,4,10.1177/194008291600900111,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961960489&doi=10.1177%2f194008291600900111&partnerID=40&md5=eb9c612d975b3afa93aade537fced11f",Review,,Scopus,2-s2.0-84961960489
"Isbell, J.L., Biakov, A.S., Vedernikov, I.L., Davydov, V.I., Gulbranson, E.L., Fedorchuk, N.D.","Permian diamictites in northeastern Asia: Their significance concerning the bipolarity of the late Paleozoic ice age",2016,"Earth-Science Reviews","154",,,"279","300",,4,10.1016/j.earscirev.2016.01.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957310999&doi=10.1016%2fj.earscirev.2016.01.007&partnerID=40&md5=ddd742477b808434b0fb2d155dc79986",Review,,Scopus,2-s2.0-84957310999
"Barton, C.M., Ullah, I.I.T., Bergin, S.M., Sarjoughian, H.S., Mayer, G.R., Bernabeu-Auban, J.E., Heimsath, A.M., Acevedo, M.F., Riel-Salvatore, J.G., Arrowsmith, J.R.","Experimental socioecology: Integrative science for anthropocene landscape dynamics",2016,"Anthropocene","13",,,"34","45",,4,10.1016/j.ancene.2015.12.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961778181&doi=10.1016%2fj.ancene.2015.12.004&partnerID=40&md5=a3df3f154b377f54d150bd9c30550824",Review,,Scopus,2-s2.0-84961778181
"Swanepoel, C.M., van der Laan, M., Weepener, H.L., du Preez, C.C., Annandale, J.G.","Review and meta-analysis of organic matter in cultivated soils in southern Africa",2016,"Nutrient Cycling in Agroecosystems","104","2",,"107","123",,4,10.1007/s10705-016-9763-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955572012&doi=10.1007%2fs10705-016-9763-4&partnerID=40&md5=d6808525588ea37c3f84de5011940424",Review,,Scopus,2-s2.0-84955572012
"Black, C.E.","A comprehensive review of the phenology of Pygoscelis penguins",2016,"Polar Biology","39","3",,"405","432",,4,10.1007/s00300-015-1807-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959476232&doi=10.1007%2fs00300-015-1807-8&partnerID=40&md5=7809d89f44bf1e6bc43b6c7a5360353c",Review,,Scopus,2-s2.0-84959476232
"Soneja, S.I., Tielsch, J.M., Khatry, S.K., Curriero, F.C., Breysse, P.N.","Highlighting Uncertainty and Recommendations for Improvement of Black Carbon Biomass Fuel-Based Emission Inventories in the Indo-Gangetic Plain Region",2016,"Current environmental health reports","3","1",,"73","80",,4,10.1007/s40572-016-0075-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015729357&doi=10.1007%2fs40572-016-0075-2&partnerID=40&md5=009aac66d455f1fae18c55f0be5df878",Review,,Scopus,2-s2.0-85015729357
"Hansen, A., Ireland, K., Legg, K., Keane, R., Barge, E., Jenkins, M., Pillet, M.","Complex challenges of maintaining Whitebark pine in Greater Yellowstone under climate change: A call for innovative research, management, and policy approaches",2016,"Forests","7","3", 54,"","",,4,10.3390/f7030054,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963956611&doi=10.3390%2ff7030054&partnerID=40&md5=fff1e21d2dcd8ac87ec2c98de347c262",Review,,Scopus,2-s2.0-84963956611
"Grant, C., Lo Iacono, G., Dzingirai, V., Bett, B., Winnebah, T.R.A., Atkinson, P.M.","Moving interdisciplinary science forward: Integrating participatory modelling with mathematical modelling of zoonotic disease in Africa",2016,"Infectious Diseases of Poverty","5","1", 17,"","",,4,10.1186/s40249-016-0110-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006190453&doi=10.1186%2fs40249-016-0110-4&partnerID=40&md5=9527c7e8b41fb55855b77c9715efa4db",Review,,Scopus,2-s2.0-85006190453
"Coufal-Majewski, S., Stanford, K., McAllister, T., Blakley, B., McKinnon, J., Chaves, A.V., Wang, Y.","Impacts of cereal ergot in food animal production",2016,"Frontiers in Veterinary Science","3","FEB", 15,"","",,4,10.3389/fvets.2016.00015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010265024&doi=10.3389%2ffvets.2016.00015&partnerID=40&md5=fd493971f71dc096ea11e71e21a4472b",Review,,Scopus,2-s2.0-85010265024
"Gutierrez, K.S., LePrevost, C.E.","Climate justice in rural southeastern united states: A review of climate change impacts and effects on human health",2016,"International Journal of Environmental Research and Public Health","13","2", 189,"","",,4,10.3390/ijerph13020189,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957539080&doi=10.3390%2fijerph13020189&partnerID=40&md5=fc7d41775a8232f95421df947824c454",Review,,Scopus,2-s2.0-84957539080
"Fan, X.-C., Wang, W.-Q.","Spatial patterns and influencing factors of China's wind turbine manufacturing industry: A review",2016,"Renewable and Sustainable Energy Reviews","54",,,"482","496",,4,10.1016/j.rser.2015.10.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946434317&doi=10.1016%2fj.rser.2015.10.020&partnerID=40&md5=4dd1ba402d2d46abb079036d8bb7517b",Review,,Scopus,2-s2.0-84946434317
"Sanches-Pereira, A., Tudeschini, L.G., Coelho, S.T.","Evolution of the Brazilian residential carbon footprint based on direct energy consumption",2016,"Renewable and Sustainable Energy Reviews","54",,,"184","201",,4,10.1016/j.rser.2015.09.024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945161701&doi=10.1016%2fj.rser.2015.09.024&partnerID=40&md5=831947a38d5ca95e140c734589dbaa6a",Review,,Scopus,2-s2.0-84945161701
"Pan, Y.W., Fan, W., Zhang, D.H., Chen, J.W., Huang, H.C., Liu, S.X., Jiang, Z.P., Di, Y.N., Tong, M.M., Chen, Y.","Research progress in artificial upwelling and its potential environmental effects",2016,"Science China Earth Sciences","59","2",,"236","248",,4,10.1007/s11430-015-5195-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955664170&doi=10.1007%2fs11430-015-5195-2&partnerID=40&md5=2c309221928a30fe641b9132c8b79a02",Review,,Scopus,2-s2.0-84955664170
"Chakma, S., Ranjan, A., Choudhury, H.A., Dikshit, P.K., Moholkar, V.S.","Bioenergy from rice crop residues: Role in developing economies",2016,"Clean Technologies and Environmental Policy","18","2",,"373","394",,4,10.1007/s10098-015-1051-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958539997&doi=10.1007%2fs10098-015-1051-5&partnerID=40&md5=dcc72f21b115d3a1e99cb65c1e980c7f",Review,,Scopus,2-s2.0-84958539997
"Menéndez, C.G., Zaninelli, P.G., Carril, A.F., Sánchez, E.","Hydrological cycle, temperature, and land surface-atmosphere interaction in the la Plata Basin during summer: Response to climate change",2016,"Climate Research","68","2-3",,"231","241",,4,10.3354/cr01373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966552802&doi=10.3354%2fcr01373&partnerID=40&md5=12e8638aa0caecb3d6af89f09a6e6627",Review,,Scopus,2-s2.0-84966552802
"Choi, P.-S., Jeong, J.-M., Choi, Y.-K., Kim, M.-S., Shin, G.-J., Park, S.-J.","A review: Methane capture by nanoporous carbon materials for automobiles",2016,"Carbon Letters","17","1",,"18","28",,4,10.5714/CL.2016.17.1.018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000454218&doi=10.5714%2fCL.2016.17.1.018&partnerID=40&md5=0ae1513653a2715bdacf98b93dbb65ec",Review,,Scopus,2-s2.0-85000454218
"Youinou, G.J.","Powering sustainable low-carbon economies: Some facts and figures",2016,"Renewable and Sustainable Energy Reviews","53",,,"1626","1633",,4,10.1016/j.rser.2015.08.067,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944809911&doi=10.1016%2fj.rser.2015.08.067&partnerID=40&md5=7b9b597aa228424fc4dc0e865f31a386",Review,,Scopus,2-s2.0-84944809911
"Hing, S., Narayan, E.J., Thompson, R.C.A., Godfrey, S.S.","The relationship between physiological stress and wildlife disease: Consequences for health and conservation",2016,"Wildlife Research","43","1",,"51","60",,4,10.1071/WR15183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962467055&doi=10.1071%2fWR15183&partnerID=40&md5=0df0e71ee4d8769d3527d1adc423bf96",Review,,Scopus,2-s2.0-84962467055
"Bernardino, A.F., Pagliosa, P.R., Christofoletti, R.A., Barros, F., Netto, S.A., Muniz, P., Lana, P.C.","Benthic estuarine communities in Brazil: Moving forward to long term studies to assess climate change impacts",2016,"Brazilian Journal of Oceanography","64","Special Issue 2",,"81","96",,4,10.1590/S1679-875920160849064sp2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983032226&doi=10.1590%2fS1679-875920160849064sp2&partnerID=40&md5=7c5659d17008d502dafb64fb3c47385c",Review,,Scopus,2-s2.0-84983032226
"Anthony, T.G.","Mechanisms of protein balance in skeletal muscle",2016,"Domestic Animal Endocrinology","56",,,"S23","S32",,4,10.1016/j.domaniend.2016.02.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979680858&doi=10.1016%2fj.domaniend.2016.02.012&partnerID=40&md5=f6ef00cc59c132a7655516fb4ae2e195",Review,,Scopus,2-s2.0-84979680858
"Nelson, M.N., Lilley, J.M., Helliwell, C., Taylor, C.M., Siddique, K.H.M., Chen, S., Raman, H., Batley, J., Cowling, W.A.","Can genomics assist the phenological adaptation of canola to new and changing environments?",2016,"Crop and Pasture Science","67","3-4",,"284","297",,4,10.1071/CP15320,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969508894&doi=10.1071%2fCP15320&partnerID=40&md5=f01fa51b13d3f4276d4b4bee83d4b7e5",Review,,Scopus,2-s2.0-84969508894
"Abraham, V., Kuneš, P., Petr, L., Svitavská Svobodová, H., Kozáková, R., Jamrichová, E., Śvarcová, M.G., Pokorný, P.","A pollen-based quantitative reconstruction of the Holocene vegetation updates a perspective on the natural vegetation in the Czech Republic and Slovakia",2016,"Preslia","88","4",,"409","434",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003028038&partnerID=40&md5=dad832f62c9962cf9de92dbb32966fcc",Review,,Scopus,2-s2.0-85003028038
"Orsini, C., Binnie, V.I., Wilson, S.L.","Determinants and outcomes of motivation in health professions education: a systematic review based on self-determination theory",2016,"Journal of educational evaluation for health professions","13",,,"19","",,4,10.3352/jeehp.2016.13.19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995686574&doi=10.3352%2fjeehp.2016.13.19&partnerID=40&md5=b59491d4d9549f8f5f454897f963fc99",Review,,Scopus,2-s2.0-84995686574
"Hyndes, G.A., Heck, K.L., Vergés, A., Harvey, E.S., Kendrick, G.A., Lavery, P.S., McMahon, K., Orth, R.J., Pearce, A., Vanderklift, M., Wernberg, T., Whiting, S., Wilson, S.","Accelerating tropicalization and the transformation of temperate seagrass meadows",2016,"BioScience","66","11",,"938","945",,4,10.1093/biosci/biw111,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014806994&doi=10.1093%2fbiosci%2fbiw111&partnerID=40&md5=34b176c5fe1ce59e07f0b3280ca80282",Review,,Scopus,2-s2.0-85014806994
"Trnka, M., Olesen, J.E., Kersebaum, K.C., Rötter, R.P., Brázdil, R., Eitzinger, J., Jansen, S., Skjelvåg, A.O., Peltonen-Sainio, P., Hlavinka, P., Balek, J., Eckersten, H., Gobin, A., Vučeti, V., Dalla Marta, A., Orlandini, S., Alexandrov, V., Semerádová, D., Štěpánek, P., Svobodová, E., Rajdl, K.","Changing regional weather-crop yield relationships across Europe between 1901 and 2012",2016,"Climate Research","70","2",,"195","214",,4,10.3354/cr01426,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018526057&doi=10.3354%2fcr01426&partnerID=40&md5=c2c14eebbe5af03b90e65b9c2b0f8abd",Review,,Scopus,2-s2.0-85018526057
"Hassan, A., Jin, S.","Water storage changes and balances in Africa observed by GRACE and hydrologic models",2016,"Geodesy and Geodynamics","7","1",,"39","49",,4,10.1016/j.geog.2016.03.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978388460&doi=10.1016%2fj.geog.2016.03.002&partnerID=40&md5=82504e736a736d864e777ad1aedeb88e",Review,Open Access,Scopus,2-s2.0-84978388460
"Schobben, M., Stebbins, A., Ghaderi, A., Strauss, H., Korn, D., Korte, C.","Eutrophication, microbial-sulfate reduction and mass extinctions",2016,"Communicative and Integrative Biology","9","1",,"","",9,4,10.1080/19420889.2015.1115162,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960874038&doi=10.1080%2f19420889.2015.1115162&partnerID=40&md5=0fdfdbb1a2ad3f608db0b615d469fc90",Review,,Scopus,2-s2.0-84960874038
"Matzke, N.J.","The evolution of antievolution policies after Kitzmiller v. Dover: A phylogeny identifies ancestors of modern creationist legislation",2016,"Science","351","6268",,"28","30",,4,10.1126/science.aad4057,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952878863&doi=10.1126%2fscience.aad4057&partnerID=40&md5=4ca6ce675fc000c9b539dcd3950210a2",Review,,Scopus,2-s2.0-84952878863
"Xu, Z., Jiang, Y., Zhou, G.","Nitrogen cycles in terrestrial ecosystems: Climate change impacts and mitigation",2016,"Environmental Reviews","24","2",,"132","143",,4,10.1139/er-2015-0066,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971450226&doi=10.1139%2fer-2015-0066&partnerID=40&md5=5e4a2c70bcd895e5371ba1041e577c9c",Review,,Scopus,2-s2.0-84971450226
"Mace, M.J.","Mitigation Commitments under the Paris Agreement and the Way Forward",2016,"Climate Law","6","1-2",,"21","39",,4,10.1163/18786561-00601002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977659811&doi=10.1163%2f18786561-00601002&partnerID=40&md5=23dd66658484d4d49146b66f0a33cbe0",Review,,Scopus,2-s2.0-84977659811
"Hauser, D.D.W., Tobin, E.D., Feifel, K.M., Shah, V., Pietri, D.M.","Disciplinary reporting affects the interpretation of climate change impacts in global oceans",2016,"Global Change Biology","22","1",,"25","43",,4,10.1111/gcb.12978,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954377494&doi=10.1111%2fgcb.12978&partnerID=40&md5=cd231435a78c77cfe8a5736c63e76ff6",Review,Open Access,Scopus,2-s2.0-84954377494
"Holyoak, M., Heath, S.K.","The integration of climate change, spatial dynamics, and habitat fragmentation: A conceptual overview",2016,"Integrative Zoology","11","1",,"40","59",,4,10.1111/1749-4877.12167,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955622695&doi=10.1111%2f1749-4877.12167&partnerID=40&md5=1dc97a80d8c2ea562883401ec0425f3d",Review,,Scopus,2-s2.0-84955622695
